사용일자,3호선,6호선,합계
2019-01-01,5815,1538,7353
2019-01-02,14428,4119,18547
2019-01-03,15135,4309,19444
2019-01-04,15775,4618,20393
2019-01-05,10472,2896,13368
2019-01-06,7919,1879,9798
2019-01-07,15152,4503,19655
2019-01-08,15385,4757,20142
2019-01-09,15276,4510,19786
2019-01-10,15455,4596,20051
2019-01-11,16046,4685,20731
2019-01-12,10693,3060,13753
2019-01-13,7986,1913,9899
2019-01-14,15056,4254,19310
2019-01-15,15151,4302,19453
2019-01-16,15407,4440,19847
2019-01-17,15587,4630,20217
2019-01-18,16144,4639,20783
2019-01-19,10678,2944,13622
2019-01-20,8151,2050,10201
2019-01-21,15309,4402,19711
2019-01-22,15624,4489,20113
2019-01-23,15713,4409,20122
2019-01-24,15604,4417,20021
2019-01-25,16281,4510,20791
2019-01-26,11158,3015,14173
2019-01-27,8221,1972,10193
2019-01-28,15380,4384,19764
2019-01-29,15519,4545,20064
2019-01-30,15528,4377,19905
2019-01-31,15411,4223,19634
2019-02-01,14891,4396,19287
2019-02-02,8749,2464,11213
2019-02-03,5760,1520,7280
2019-02-04,4614,1280,5894
2019-02-05,5325,1292,6617
2019-02-06,6393,1502,7895
2019-02-07,14348,3967,18315
2019-02-08,15454,4222,19676
2019-02-09,10696,2913,13609
2019-02-10,7899,1955,9854
2019-02-11,15791,4394,20185
2019-02-12,16131,4494,20625
2019-02-13,16239,4516,20755
2019-02-14,16454,4523,20977
2019-02-15,16521,4731,21252
2019-02-16,11223,3077,14300
2019-02-17,8629,2127,10756
2019-02-18,15351,4524,19875
2019-02-19,15551,4349,19900
2019-02-20,15561,4343,19904
2019-02-21,15969,4512,20481
2019-02-22,16388,4681,21069
2019-02-23,12305,3545,15850
2019-02-24,8565,2165,10730
2019-02-25,15710,4632,20342
2019-02-26,16045,4610,20655
2019-02-27,15573,4501,20074
2019-02-28,16246,4637,20883
2019-03-01,9724,2450,12174
2019-03-02,10400,2825,13225
2019-03-03,8337,2053,10390
2019-03-04,16074,4536,20610
2019-03-05,16081,4691,20772
2019-03-06,16130,4306,20436
2019-03-07,16508,4599,21107
2019-03-08,17160,4962,22122
2019-03-09,11670,3175,14845
2019-03-10,8707,2213,10920
2019-03-11,16107,4537,20644
2019-03-12,16483,4576,21059
2019-03-13,16329,4466,20795
2019-03-14,16383,4573,20956
2019-03-15,17000,4579,21579
2019-03-16,11760,3176,14936
2019-03-17,9137,2364,11501
2019-03-18,16199,4501,20700
2019-03-19,16456,4629,21085
2019-03-20,16323,4347,20670
2019-03-21,16338,4550,20888
2019-03-22,17231,4766,21997
2019-03-23,11126,3165,14291
2019-03-24,8705,2258,10963
2019-03-25,16072,4394,20466
2019-03-26,16663,4634,21297
2019-03-27,16345,4466,20811
2019-03-28,16377,4550,20927
2019-03-29,17162,4715,21877
2019-03-30,11102,2960,14062
2019-03-31,8475,2081,10556
2019-04-01,16051,4502,20553
2019-04-02,16382,4573,20955
2019-04-03,16284,4546,20830
2019-04-04,16190,4501,20691
2019-04-05,16755,4673,21428
2019-04-06,11004,3025,14029
2019-04-07,9190,2302,11492
2019-04-08,15958,4442,20400
2019-04-09,16307,4568,20875
2019-04-10,15910,4390,20300
2019-04-11,16368,4580,20948
2019-04-12,16717,4700,21417
2019-04-13,11825,3307,15132
2019-04-14,7818,1964,9782
2019-04-15,16117,4688,20805
2019-04-16,16441,4712,21153
2019-04-17,16156,4576,20732
2019-04-18,16095,4583,20678
2019-04-19,17009,4781,21790
2019-04-20,11547,3138,14685
2019-04-21,8533,2104,10637
2019-04-22,15857,4524,20381
2019-04-23,16104,4686,20790
2019-04-24,16205,4406,20611
2019-04-25,16664,4617,21281
2019-04-26,16880,4621,21501
2019-04-27,11975,3353,15328
2019-04-28,8778,2163,10941
2019-04-29,16197,4509,20706
2019-04-30,16630,4819,21449
2019-05-01,12124,3336,15460
2019-05-02,16698,4699,21397
2019-05-03,16795,5089,21884
2019-05-04,11270,2979,14249
2019-05-05,8893,2211,11104
2019-05-06,9155,2493,11648
2019-05-07,16246,4500,20746
2019-05-08,16321,4576,20897
2019-05-09,16499,4639,21138
2019-05-10,16912,4753,21665
2019-05-11,11816,3342,15158
2019-05-12,9142,2252,11394
2019-05-13,16009,4526,20535
2019-05-14,16504,4656,21160
2019-05-15,16509,4537,21046
2019-05-16,16186,4583,20769
2019-05-17,16780,4802,21582
2019-05-18,12206,3145,15351
2019-05-19,8282,2066,10348
2019-05-20,15676,4516,20192
2019-05-21,16539,4649,21188
2019-05-22,16612,4602,21214
2019-05-23,16378,4512,20890
2019-05-24,16777,4773,21550
2019-05-25,11903,3208,15111
2019-05-26,8801,2153,10954
2019-05-27,15457,4371,19828
2019-05-28,16706,4690,21396
2019-05-29,15976,4441,20417
2019-05-30,16031,4453,20484
2019-05-31,16917,4632,21549
2019-06-01,11335,3058,14393
2019-06-02,8681,2213,10894
2019-06-03,15479,4358,19837
2019-06-04,15903,4437,20340
2019-06-05,16033,4577,20610
2019-06-06,8610,2286,10896
2019-06-07,14258,4191,18449
2019-06-08,10772,2837,13609
2019-06-09,8297,1923,10220
2019-06-10,15697,4447,20144
2019-06-11,16127,4578,20705
2019-06-12,16072,4510,20582
2019-06-13,16229,4508,20737
2019-06-14,16495,4515,21010
2019-06-15,11717,3262,14979
2019-06-16,8499,2019,10518
2019-06-17,15909,4464,20373
2019-06-18,16006,4411,20417
2019-06-19,16071,4373,20444
2019-06-20,16253,4398,20651
2019-06-21,16855,4533,21388
2019-06-22,11399,2897,14296
2019-06-23,8712,2041,10753
2019-06-24,15648,4352,20000
2019-06-25,16414,4450,20864
2019-06-26,15982,4463,20445
2019-06-27,15935,4383,20318
2019-06-28,16729,4602,21331
2019-06-29,10998,3156,14154
2019-06-30,8311,2103,10414
2019-07-01,15780,4344,20124
2019-07-02,16274,4379,20653
2019-07-03,15705,4332,20037
2019-07-04,16012,4417,20429
2019-07-05,16328,4514,20842
2019-07-06,10594,2934,13528
2019-07-07,8101,2030,10131
2019-07-08,15582,4236,19818
2019-07-09,16092,4569,20661
2019-07-10,15860,4351,20211
2019-07-11,15926,4403,20329
2019-07-12,16694,4728,21422
2019-07-13,11002,2995,13997
2019-07-14,8211,2030,10241
2019-07-15,15484,4274,19758
2019-07-16,16009,4546,20555
2019-07-17,15981,4399,20380
2019-07-18,15978,4418,20396
2019-07-19,16121,4506,20627
2019-07-20,10490,2919,13409
2019-07-21,7873,1946,9819
2019-07-22,15488,4410,19898
2019-07-23,15780,4372,20152
2019-07-24,15074,4303,19377
2019-07-25,14938,4185,19123
2019-07-26,14649,4181,18830
2019-07-27,10166,2919,13085
2019-07-28,7318,1775,9093
2019-07-29,14359,4053,18412
2019-07-30,14675,4148,18823
2019-07-31,13775,3920,17695
2019-08-01,14049,3974,18023
2019-08-02,14114,4143,18257
2019-08-03,9166,2552,11718
2019-08-04,7573,1827,9400
2019-08-05,13842,4019,17861
2019-08-06,14237,4060,18297
2019-08-07,14124,3989,18113
2019-08-08,14435,4068,18503
2019-08-09,14945,4152,19097
2019-08-10,9820,2725,12545
2019-08-11,8096,1898,9994
2019-08-12,14333,4005,18338
2019-08-13,15150,4410,19560
2019-08-14,15350,4243,19593
2019-08-15,8048,2065,10113
2019-08-16,14167,4091,18258
2019-08-17,9822,2825,12647
2019-08-18,8142,1995,10137
2019-08-19,15311,4356,19667
2019-08-20,15737,4501,20238
2019-08-21,15713,4341,20054
2019-08-22,15509,4371,19880
2019-08-23,16316,4645,20961
2019-08-24,10774,3039,13813
2019-08-25,8309,2094,10403
2019-08-26,15564,4339,19903
2019-08-27,15787,4533,20320
2019-08-28,15896,4361,20257
2019-08-29,15343,4214,19557
2019-08-30,16199,4451,20650
2019-08-31,11120,3047,14167
2019-09-01,8567,2187,10754
2019-09-02,15847,4486,20333
2019-09-03,16206,4512,20718
2019-09-04,15747,4275,20022
2019-09-05,15766,4335,20101
2019-09-06,16507,4586,21093
2019-09-07,8248,2297,10545
2019-09-08,8297,2109,10406
2019-09-09,15908,4390,20298
2019-09-10,16012,4488,20500
2019-09-11,15343,4203,19546
2019-09-12,5294,1508,6802
2019-09-13,5517,1345,6862
2019-09-14,6281,1473,7754
2019-09-15,7848,1905,9753
2019-09-16,15475,4376,19851
2019-09-17,15995,4674,20669
2019-09-18,16221,4577,20798
2019-09-19,16298,4471,20769
2019-09-20,16887,4746,21633
2019-09-21,11406,3236,14642
2019-09-22,7699,1917,9616
2019-09-23,15702,4702,20404
2019-09-24,16108,4624,20732
2019-09-25,15991,4598,20589
2019-09-26,15932,4597,20529
2019-09-27,16657,4933,21590
2019-09-28,11690,3383,15073
2019-09-29,8602,2107,10709
2019-09-30,15803,4488,20291
2019-10-01,15992,4671,20663
2019-10-02,16251,4576,20827
2019-10-03,9607,2489,12096
2019-10-04,15254,4354,19608
2019-10-05,11565,3181,14746
2019-10-06,8417,2184,10601
2019-10-07,15394,4305,19699
2019-10-08,16511,4690,21201
2019-10-09,9795,2462,12257
2019-10-10,15579,4431,20010
2019-10-11,16678,4688,21366
2019-10-12,11818,3377,15195
2019-10-13,8770,2323,11093
2019-10-14,15884,4468,20352
2019-10-15,16340,4638,20978
2019-10-16,16197,4513,20710
2019-10-17,16229,4520,20749
2019-10-18,16479,4656,21135
2019-10-19,11736,3314,15050
2019-10-20,8869,2301,11170
2019-10-21,15918,4402,20320
2019-10-22,16052,4497,20549
2019-10-23,16136,4593,20729
2019-10-24,15834,4545,20379
2019-10-25,17360,4775,22135
2019-10-26,12591,3641,16232
2019-10-27,9142,2373,11515
2019-10-28,16226,4573,20799
2019-10-29,16134,4611,20745
2019-10-30,16152,4763,20915
2019-10-31,16094,4754,20848
2019-11-01,16381,4750,21131
2019-11-02,11611,3191,14802
2019-11-03,8919,2194,11113
2019-11-04,15856,4493,20349
2019-11-05,16075,4610,20685
2019-11-06,16155,4714,20869
2019-11-07,16053,4542,20595
2019-11-08,16930,4746,21676
2019-11-09,11458,3157,14615
2019-11-10,8641,2002,10643
2019-11-11,15728,4486,20214
2019-11-12,16171,4596,20767
2019-11-13,15871,4494,20365
2019-11-14,15579,4478,20057
2019-11-15,16514,4559,21073
2019-11-16,11532,3227,14759
2019-11-17,7944,1877,9821
2019-11-18,15739,4588,20327
2019-11-19,15903,4472,20375
2019-11-20,16238,4682,20920
2019-11-21,15767,4518,20285
2019-11-22,16546,4764,21310
2019-11-23,11301,3225,14526
2019-11-24,8282,2021,10303
2019-11-25,15990,4662,20652
2019-11-26,16140,4581,20721
2019-11-27,16203,4657,20860
2019-11-28,16130,4719,20849
2019-11-29,16633,4794,21427
2019-11-30,11068,3144,14212
2019-12-01,7954,1960,9914
2019-12-02,15667,4562,20229
2019-12-03,15879,4589,20468
2019-12-04,16012,4515,20527
2019-12-05,15971,4558,20529
2019-12-06,15923,4684,20607
2019-12-07,10963,3085,14048
2019-12-08,8286,2063,10349
2019-12-09,15636,4559,20195
2019-12-10,16141,4646,20787
2019-12-11,15806,4766,20572
2019-12-12,16087,4551,20638
2019-12-13,16504,4856,21360
2019-12-14,12126,3450,15576
2019-12-15,8608,2201,10809
2019-12-16,15783,4585,20368
2019-12-17,15707,4621,20328
2019-12-18,16399,4835,21234
2019-12-19,16569,4886,21455
2019-12-20,17508,5004,22512
2019-12-21,11750,3397,15147
2019-12-22,8851,2387,11238
2019-12-23,16021,4765,20786
2019-12-24,16463,4835,21298
2019-12-25,8657,2408,11065
2019-12-26,15736,4629,20365
2019-12-27,16316,4800,21116
2019-12-28,11250,3121,14371
2019-12-29,8284,1995,10279
2019-12-30,15178,4537,19715
2019-12-31,13973,4208,18181
2020-01-01,5812,1595,7407
2020-01-02,14270,4152,18422
2020-01-03,14912,4278,19190
2020-01-04,10291,2950,13241
2020-01-05,7899,1909,9808
2020-01-06,15045,4435,19480
2020-01-07,14670,4318,18988
2020-01-08,14999,4343,19342
2020-01-09,15479,4476,19955
2020-01-10,15615,4613,20228
2020-01-11,10660,3023,13683
2020-01-12,8217,2016,10233
2020-01-13,15087,4506,19593
2020-01-14,15363,4535,19898
2020-01-15,15034,4524,19558
2020-01-16,15093,4562,19655
2020-01-17,15907,4649,20556
2020-01-18,11029,3080,14109
2020-01-19,7827,2101,9928
2020-01-20,15240,4479,19719
2020-01-21,15488,4493,19981
2020-01-22,15120,4365,19485
2020-01-23,13652,4035,17687
2020-01-24,5048,1368,6416
2020-01-25,4907,1309,6216
2020-01-26,6579,1557,8136
2020-01-27,6619,1620,8239
2020-01-28,13511,3966,17477
2020-01-29,14196,4245,18441
2020-01-30,14587,4187,18774
2020-01-31,14466,4343,18809
2020-02-01,8926,2525,11451
2020-02-02,6657,1721,8378
2020-02-03,13760,3932,17692
2020-02-04,13938,3983,17921
2020-02-05,13586,3791,17377
2020-02-06,13441,3820,17261
2020-02-07,14267,3987,18254
2020-02-08,8423,2516,10939
2020-02-09,6487,1758,8245
2020-02-10,13658,3916,17574
2020-02-11,13968,4005,17973
2020-02-12,13444,3887,17331
2020-02-13,13855,4037,17892
2020-02-14,14616,4250,18866
2020-02-15,9411,2741,12152
2020-02-16,6715,1737,8452
2020-02-17,13684,4013,17697
2020-02-18,13877,4167,18044
2020-02-19,14002,4046,18048
2020-02-20,13649,3995,17644
2020-02-21,13644,3998,17642
2020-02-22,7701,2324,10025
2020-02-23,5344,1433,6777
2020-02-24,11631,3507,15138
2020-02-25,11067,3181,14248
2020-02-26,10904,3136,14040
2020-02-27,10481,3202,13683
2020-02-28,10310,2971,13281
2020-02-29,5782,1802,7584
2020-03-01,3623,1078,4701
2020-03-02,10262,3061,13323
2020-03-03,10201,3025,13226
2020-03-04,9955,2943,12898
2020-03-05,10176,2943,13119
2020-03-06,10484,3086,13570
2020-03-07,5979,1933,7912
2020-03-08,4121,1161,5282
2020-03-09,10598,3070,13668
2020-03-10,10185,2893,13078
2020-03-11,10485,3028,13513
2020-03-12,10176,2954,13130
2020-03-13,10656,3062,13718
2020-03-14,6179,1838,8017
2020-03-15,3993,1143,5136
2020-03-16,10428,2953,13381
2020-03-17,10358,2920,13278
2020-03-18,10568,3049,13617
2020-03-19,9991,2937,12928
2020-03-20,10855,3212,14067
2020-03-21,6395,1796,8191
2020-03-22,4226,1197,5423
2020-03-23,10494,3049,13543
2020-03-24,10440,3019,13459
2020-03-25,10577,3012,13589
2020-03-26,10345,3072,13417
2020-03-27,10941,3133,14074
2020-03-28,6485,1934,8419
2020-03-29,4320,1214,5534
2020-03-30,10625,3103,13728
2020-03-31,10774,3086,13860
2020-04-01,10856,3120,13976
2020-04-02,10772,3117,13889
2020-04-03,11140,3115,14255
2020-04-04,6559,1916,8475
2020-04-05,4396,1197,5593
2020-04-06,11109,3084,14193
2020-04-07,11066,3133,14199
2020-04-08,11081,3187,14268
2020-04-09,11198,3213,14411
2020-04-10,11549,3257,14806
2020-04-11,6865,1980,8845
2020-04-12,4539,1279,5818
2020-04-13,11047,3238,14285
2020-04-14,11638,3231,14869
2020-04-15,6209,1736,7945
2020-04-16,11238,3221,14459
2020-04-17,11243,3247,14490
2020-04-18,7275,2217,9492
2020-04-19,4553,1250,5803
2020-04-20,11482,3349,14831
2020-04-21,11760,3361,15121
2020-04-22,11509,3260,14769
2020-04-23,11704,3409,15113
2020-04-24,12080,3527,15607
2020-04-25,7540,2290,9830
2020-04-26,5190,1435,6625
2020-04-27,12023,3469,15492
2020-04-28,12178,3512,15690
2020-04-29,12554,3594,16148
2020-04-30,6626,1824,8450
2020-05-01,7799,2256,10055
2020-05-02,7062,2075,9137
2020-05-03,5428,1431,6859
2020-05-04,10847,3221,14068
2020-05-05,6014,1624,7638
2020-05-06,12551,3562,16113
2020-05-07,12678,3603,16281
2020-05-08,13288,3702,16990
2020-05-09,7149,1985,9134
2020-05-10,5707,1408,7115
2020-05-11,12563,3477,16040
2020-05-12,12345,3463,15808
2020-05-13,12501,3536,16037
2020-05-14,12233,3487,15720
2020-05-15,12224,3545,15769
2020-05-16,7934,2222,10156
2020-05-17,5686,1451,7137
2020-05-18,11990,3481,15471
2020-05-19,12005,3526,15531
2020-05-20,12753,3543,16296
2020-05-21,12812,3676,16488
2020-05-22,12954,3778,16732
2020-05-23,8281,2454,10735
2020-05-24,5617,1484,7101
2020-05-25,12862,3632,16494
2020-05-26,12802,3688,16490
2020-05-27,13129,3630,16759
2020-05-28,12899,3639,16538
2020-05-29,12988,3629,16617
2020-05-30,7947,2384,10331
2020-05-31,5778,1491,7269
2020-06-01,12642,3566,16208
2020-06-02,12294,3517,15811
2020-06-03,12650,3588,16238
2020-06-04,12698,3512,16210
2020-06-05,12872,3709,16581
2020-06-06,6984,2023,9007
2020-06-07,5625,1432,7057
2020-06-08,12606,3545,16151
2020-06-09,12636,3577,16213
2020-06-10,12950,3483,16433
2020-06-11,12708,3496,16204
2020-06-12,13132,3682,16814
2020-06-13,8162,2311,10473
2020-06-14,5765,1477,7242
2020-06-15,12743,3466,16209
2020-06-16,12799,3530,16329
2020-06-17,12986,3484,16470
2020-06-18,13052,3581,16633
2020-06-19,13275,3695,16970
2020-06-20,8308,2378,10686
2020-06-21,5957,1513,7470
2020-06-22,12453,3435,15888
2020-06-23,12754,3591,16345
2020-06-24,12490,3362,15852
2020-06-25,12690,3488,16178
2020-06-26,13437,3798,17235
2020-06-27,8567,2443,11010
2020-06-28,6044,1551,7595
2020-06-29,12942,3464,16406
2020-06-30,12557,3482,16039
2020-07-01,13101,3578,16679
2020-07-02,13083,3610,16693
2020-07-03,13376,3742,17118
2020-07-04,8315,2420,10735
2020-07-05,6008,1503,7511
2020-07-06,12997,3664,16661
2020-07-07,13091,3635,16726
2020-07-08,13311,3701,17012
2020-07-09,13142,3637,16779
2020-07-10,13202,3647,16849
2020-07-11,8290,2289,10579
2020-07-12,6036,1561,7597
2020-07-13,12548,3390,15938
2020-07-14,13059,3664,16723
2020-07-15,13590,3654,17244
2020-07-16,13324,3724,17048
2020-07-17,13439,3774,17213
2020-07-18,8369,2331,10700
2020-07-19,5255,1223,6478
2020-07-20,12622,3592,16214
2020-07-21,13382,3647,17029
2020-07-22,13097,3644,16741
2020-07-23,13055,3535,16590
2020-07-24,13319,3754,17073
2020-07-25,8141,2338,10479
2020-07-26,6320,1510,7830
2020-07-27,12737,3466,16203
2020-07-28,13080,3622,16702
2020-07-29,12701,3467,16168
2020-07-30,12940,3564,16504
2020-07-31,13365,3749,17114
2020-08-01,7145,2001,9146
2020-08-02,5149,1241,6390
2020-08-03,11552,3222,14774
2020-08-04,12250,3347,15597
2020-08-05,12181,3381,15562
2020-08-06,12701,3561,16262
2020-08-07,13366,3810,17176
2020-08-08,8116,2264,10380
2020-08-09,5196,1295,6491
2020-08-10,12262,3363,15625
2020-08-11,12499,3512,16011
2020-08-12,12798,3532,16330
2020-08-13,12835,3433,16268
2020-08-14,12604,3411,16015
2020-08-15,6330,1699,8029
2020-08-16,5497,1494,6991
2020-08-17,7567,2126,9693
2020-08-18,11867,3328,15195
2020-08-19,11437,3181,14618
2020-08-20,11210,3121,14331
2020-08-21,11015,3149,14164
2020-08-22,5809,1637,7446
2020-08-23,4089,1056,5145
2020-08-24,10844,2946,13790
2020-08-25,11021,3014,14035
2020-08-26,10582,2881,13463
2020-08-27,9783,2680,12463
2020-08-28,10558,2922,13480
2020-08-29,5599,1636,7235
2020-08-30,3556,872,4428
2020-08-31,9763,2667,12430
2020-09-01,9777,2650,12427
2020-09-02,9361,2562,11923
2020-09-03,9273,2618,11891
2020-09-04,10396,2856,13252
2020-09-05,5758,1600,7358
2020-09-06,3723,1006,4729
2020-09-07,9529,2557,12086
2020-09-08,10398,2772,13170
2020-09-09,10004,2787,12791
2020-09-10,10431,2912,13343
2020-09-11,10541,2983,13524
2020-09-12,6079,1730,7809
2020-09-13,4323,1124,5447
2020-09-14,10958,3106,14064
2020-09-15,11283,3104,14387
2020-09-16,11328,3103,14431
2020-09-17,11565,3233,14798
2020-09-18,12011,3327,15338
2020-09-19,7372,2113,9485
2020-09-20,4978,1241,6219
2020-09-21,12133,3347,15480
2020-09-22,12138,3440,15578
2020-09-23,12526,3424,15950
2020-09-24,12461,3563,16024
2020-09-25,13000,3556,16556
2020-09-26,7767,2227,9994
2020-09-27,5123,1370,6493
2020-09-28,12804,3559,16363
2020-09-29,11837,3500,15337
2020-09-30,4342,1248,5590
2020-10-01,3322,823,4145
2020-10-02,4301,1077,5378
2020-10-03,5275,1432,6707
2020-10-04,4799,1223,6022
2020-10-05,12349,3414,15763
2020-10-06,12393,3488,15881
2020-10-07,12581,3498,16079
2020-10-08,13334,3729,17063
2020-10-09,7072,1879,8951
2020-10-10,7645,2131,9776
2020-10-11,5284,1387,6671
2020-10-12,12745,3588,16333
2020-10-13,12943,3615,16558
2020-10-14,12989,3617,16606
2020-10-15,12732,3543,16275
2020-10-16,13179,3624,16803
2020-10-17,8393,2532,10925
2020-10-18,5952,1508,7460
2020-10-19,12748,3487,16235
2020-10-20,13106,3711,16817
2020-10-21,13255,3621,16876
2020-10-22,12982,3659,16641
2020-10-23,13497,3857,17354
2020-10-24,8682,2373,11055
2020-10-25,6192,1571,7763
2020-10-26,12970,3744,16714
2020-10-27,13334,3762,17096
2020-10-28,13245,3781,17026
2020-10-29,13426,3711,17137
2020-10-30,13845,3861,17706
2020-10-31,8908,2654,11562
2020-11-01,6034,1502,7536
2020-11-02,13198,3657,16855
2020-11-03,13252,3679,16931
2020-11-04,13253,3749,17002
2020-11-05,13320,3754,17074
2020-11-06,13701,3827,17528
2020-11-07,8797,2608,11405
2020-11-08,6594,1631,8225
2020-11-09,13118,3696,16814
2020-11-10,13594,3797,17391
2020-11-11,13542,3763,17305
2020-11-12,13532,3777,17309
2020-11-13,13582,3902,17484
2020-11-14,8761,2647,11408
2020-11-15,6434,1579,8013
2020-11-16,13145,3584,16729
2020-11-17,13196,3710,16906
2020-11-18,13021,3754,16775
2020-11-19,12438,3547,15985
2020-11-20,13375,3898,17273
2020-11-21,8135,2362,10497
2020-11-22,5596,1355,6951
2020-11-23,12494,3620,16114
2020-11-24,12037,3425,15462
2020-11-25,12164,3390,15554
2020-11-26,11656,3269,14925
2020-11-27,11763,3336,15099
2020-11-28,6736,1915,8651
2020-11-29,4634,1116,5750
2020-11-30,11234,3118,14352
2020-12-01,11211,3212,14423
2020-12-02,11363,3312,14675
2020-12-03,11258,3263,14521
2020-12-04,11301,3263,14564
2020-12-05,6535,1975,8510
2020-12-06,4515,1129,5644
2020-12-07,11113,3128,14241
2020-12-08,10691,3017,13708
2020-12-09,10535,3026,13561
2020-12-10,10699,3096,13795
2020-12-11,10868,3192,14060
2020-12-12,5963,1761,7724
2020-12-13,3517,1024,4541
2020-12-14,9928,2801,12729
2020-12-15,9723,2705,12428
2020-12-16,9713,2784,12497
2020-12-17,9844,2809,12653
2020-12-18,10333,2933,13266
2020-12-19,5611,1674,7285
2020-12-20,3604,931,4535
2020-12-21,10287,2975,13262
2020-12-22,10187,2854,13041
2020-12-23,10095,2866,12961
2020-12-24,10269,2969,13238
2020-12-25,4116,1142,5258
2020-12-26,5017,1470,6487
2020-12-27,3523,909,4432
2020-12-28,10002,2919,12921
2020-12-29,10027,2930,12957
2020-12-30,9418,2695,12113
2020-12-31,8854,2546,11400
2021-01-01,2955,763,3718
2021-01-02,4890,1415,6305
2021-01-03,3512,930,4442
2021-01-04,10114,2835,12949
2021-01-05,10084,2838,12922
2021-01-06,10860,2887,13747
2021-01-07,10353,2947,13300
2021-01-08,9724,2776,12500
2021-01-09,5720,1667,7387
2021-01-10,3689,1008,4697
2021-01-11,10283,2908,13191
2021-01-12,11250,3166,14416
2021-01-13,10767,3099,13866
2021-01-14,10737,3069,13806
2021-01-15,10777,3060,13837
2021-01-16,6551,1918,8469
2021-01-17,4027,1122,5149
2021-01-18,11029,3124,14153
2021-01-19,10728,3019,13747
2021-01-20,11386,3280,14666
2021-01-21,11156,3147,14303
2021-01-22,11495,3223,14718
2021-01-23,7176,2088,9264
2021-01-24,4812,1351,6163
2021-01-25,11399,3178,14577
2021-01-26,11282,3220,14502
2021-01-27,11610,3258,14868
2021-01-28,11168,3173,14341
2021-01-29,11232,3167,14399
2021-01-30,7133,2102,9235
2021-01-31,4928,1314,6242
2021-02-01,11531,3298,14829
2021-02-02,11558,3187,14745
2021-02-03,12049,3325,15374
2021-02-04,11787,3385,15172
2021-02-05,12383,3473,15856
2021-02-06,7632,2221,9853
2021-02-07,5143,1373,6516
2021-02-08,11791,3358,15149
2021-02-09,11918,3370,15288
2021-02-10,11292,3398,14690
2021-02-11,4130,1212,5342
2021-02-12,3139,833,3972
2021-02-13,4865,1370,6235
2021-02-14,5051,1313,6364
2021-02-15,11384,3282,14666
2021-02-16,11586,3362,14948
2021-02-17,11589,3245,14834
2021-02-18,11632,3313,14945
2021-02-19,12264,3545,15809
2021-02-20,7975,2277,10252
2021-02-21,5613,1454,7067
2021-02-22,11933,3440,15373
2021-02-23,12096,3406,15502
2021-02-24,11904,3416,15320
2021-02-25,12038,3453,15491
2021-02-26,12791,3689,16480
2021-02-27,8126,2228,10354
2021-02-28,5944,1568,7512
2021-03-01,4896,1324,6220
2021-03-02,12227,3553,15780
2021-03-03,12427,3570,15997
2021-03-04,12573,3586,16159
2021-03-05,12835,3677,16512
2021-03-06,8228,2427,10655
2021-03-07,5785,1528,7313
2021-03-08,12343,3494,15837
2021-03-09,12475,3554,16029
2021-03-10,12824,3538,16362
2021-03-11,12543,3537,16080
2021-03-12,12933,3619,16552
2021-03-13,8226,2356,10582
2021-03-14,5921,1599,7520
2021-03-15,12294,3481,15775
2021-03-16,12387,3563,15950
2021-03-17,12583,3519,16102
2021-03-18,12657,3532,16189
2021-03-19,13033,3713,16746
2021-03-20,7549,2256,9805
2021-03-21,5871,1537,7408
2021-03-22,12364,3592,15956
2021-03-23,12505,3568,16073
2021-03-24,12842,3538,16380
2021-03-25,12645,3619,16264
2021-03-26,13103,3781,16884
2021-03-27,7844,2147,9991
2021-03-28,5580,1432,7012
2021-03-29,12248,3446,15694
2021-03-30,12814,3481,16295
